time,cpm,lat,lon
2017-03-11T15:47:17Z,22,45.5930233333,13.8084733333
2017-03-11T15:47:22Z,23,45.5930316667,13.80845
2017-03-11T15:47:27Z,22,45.59306,13.8084283333
2017-03-11T15:47:32Z,25,45.5930716667,13.8083633333
2017-03-11T15:47:37Z,29,45.59304,13.80836
2017-03-11T15:47:42Z,27,45.593035,13.8083866667
2017-03-11T15:47:47Z,28,45.5930783333,13.8084033333
2017-03-11T15:47:52Z,23,45.5931,13.808395
2017-03-11T15:47:58Z,23,45.5931333333,13.80837
2017-03-11T15:48:03Z,23,45.59319,13.8083416667
2017-03-11T15:48:08Z,25,45.5932383333,13.8083633333
2017-03-11T15:48:13Z,26,45.5932966667,13.808355
2017-03-11T15:48:18Z,28,45.5932833333,13.8084183333
2017-03-11T15:48:23Z,27,45.5932516667,13.8084416667
2017-03-11T15:48:28Z,28,45.5932516667,13.8083966667
2017-03-11T15:48:33Z,28,45.5932433333,13.8083633333
2017-03-11T15:48:38Z,25,45.59325,13.8083716667
2017-03-11T15:48:43Z,27,45.59317,13.8085033333
2017-03-11T15:48:48Z,26,45.593065,13.808555
2017-03-11T15:48:53Z,27,45.59302,13.8085333333
2017-03-11T15:48:58Z,29,45.5930716667,13.808495
2017-03-11T15:49:03Z,32,45.593085,13.80848
2017-03-11T15:49:08Z,34,45.59305,13.8086333333
2017-03-11T15:49:13Z,34,45.5930616667,13.808755
2017-03-11T15:49:18Z,36,45.593035,13.8088516667
2017-03-11T15:49:23Z,38,45.5929583333,13.8089083333
2017-03-11T15:49:28Z,38,45.5930066667,13.8087583333
2017-03-11T15:49:33Z,36,45.59305,13.8086516667
2017-03-11T15:49:38Z,38,45.5930683333,13.8086516667
2017-03-11T15:49:43Z,34,45.5930866667,13.808665
2017-03-11T15:49:48Z,32,45.59309,13.8086833333
2017-03-11T15:49:53Z,33,45.592985,13.8087016667
2017-03-11T15:49:58Z,32,45.5929733333,13.8086433333
2017-03-11T15:50:03Z,29,45.5929566667,13.8086383333
2017-03-11T15:50:08Z,25,45.593095,13.80861
2017-03-11T15:50:13Z,24,45.59318,13.8085633333
2017-03-11T15:50:18Z,24,45.593165,13.8085833333
2017-03-11T15:50:23Z,25,45.5931616667,13.8085166667
2017-03-11T15:50:28Z,26,45.59311,13.808505
2017-03-11T15:50:33Z,26,45.593105,13.8084883333
2017-03-11T15:50:38Z,25,45.5930966667,13.8085066667
2017-03-11T15:50:43Z,25,45.593195,13.808485
2017-03-11T15:50:48Z,25,45.592995,13.808635
2017-03-11T15:50:53Z,24,45.5929816667,13.8086383333
2017-03-11T15:50:58Z,25,45.592895,13.8085433333
2017-03-11T15:51:03Z,26,45.59291,13.8084933333
2017-03-11T15:51:08Z,27,45.5929133333,13.8084733333
2017-03-11T15:51:13Z,26,45.5929133333,13.80842
2017-03-11T15:51:18Z,25,45.5929433333,13.8083533333
2017-03-11T15:51:23Z,23,45.5929133333,13.8082933333
2017-03-11T15:51:28Z,22,45.5929266667,13.80824
2017-03-11T15:51:33Z,24,45.592935,13.8082683333
2017-03-11T15:51:38Z,22,45.59293,13.80825
2017-03-11T15:51:43Z,26,45.5929416667,13.8082183333
2017-03-11T15:51:48Z,29,45.5928383333,13.80812
2017-03-11T15:51:53Z,30,45.5928183333,13.8080783333
2017-03-11T15:51:58Z,27,45.5927916667,13.80799
2017-03-11T15:52:03Z,26,45.59268,13.8078033333
2017-03-11T15:52:08Z,25,45.592615,13.807705
2017-03-11T15:52:13Z,25,45.592565,13.8075516667
2017-03-11T15:52:18Z,24,45.5925816667,13.8074366667
2017-03-11T15:52:23Z,26,45.5926483333,13.80743
2017-03-11T15:52:28Z,23,45.59269,13.80749
2017-03-11T15:52:33Z,24,45.5927733333,13.8076116667
2017-03-11T15:52:38Z,24,45.592805,13.8076016667
2017-03-11T15:52:43Z,24,45.592895,13.8075716667
2017-03-11T15:52:48Z,22,45.5929066667,13.80754
2017-03-11T15:52:53Z,21,45.5929266667,13.8074783333
2017-03-11T15:52:58Z,23,45.5929366667,13.8074566667
2017-03-11T15:53:03Z,25,45.5929733333,13.8073866667
2017-03-11T15:53:08Z,28,45.5929733333,13.8073633333
2017-03-11T15:53:13Z,30,45.5929966667,13.8074183333
2017-03-11T15:53:18Z,30,45.5930266667,13.8074966667
2017-03-11T15:53:23Z,30,45.5930216667,13.8075683333
2017-03-11T15:53:28Z,32,45.5930116667,13.8076166667
2017-03-11T15:53:33Z,30,45.59299,13.8076466667
2017-03-11T15:53:38Z,32,45.5929816667,13.80766
2017-03-11T15:53:44Z,33,45.5930133333,13.80767
2017-03-11T15:53:49Z,34,45.5929866667,13.807685
2017-03-11T15:53:54Z,36,45.592965,13.807725
2017-03-11T15:53:59Z,40,45.59297,13.8077716667
2017-03-11T15:54:04Z,41,45.5929616667,13.8078
2017-03-11T15:54:09Z,40,45.59296,13.8077966667
2017-03-11T15:54:14Z,40,45.5929866667,13.807815
2017-03-11T15:54:19Z,41,45.5929883333,13.8078233333
2017-03-11T15:54:24Z,40,45.592985,13.8078166667
2017-03-11T15:54:29Z,41,45.5929816667,13.8078566667
2017-03-11T15:54:34Z,40,45.592945,13.8078633333
2017-03-11T15:54:39Z,38,45.592895,13.80784
2017-03-11T15:54:44Z,35,45.59285,13.80782
2017-03-11T15:54:49Z,35,45.5928416667,13.807785
2017-03-11T15:54:54Z,34,45.592825,13.8077833333
2017-03-11T15:54:59Z,30,45.592865,13.8077916667
2017-03-11T15:55:04Z,26,45.592925,13.8078433333
2017-03-11T15:55:09Z,24,45.5929383333,13.8078466667
2017-03-11T15:55:14Z,24,45.5929566667,13.8078616667
2017-03-11T15:55:19Z,23,45.592965,13.8078866667
2017-03-11T15:55:24Z,24,45.5929766667,13.807925
2017-03-11T15:55:29Z,24,45.5929916667,13.8079883333
2017-03-11T15:55:34Z,26,45.5930216667,13.8080566667
2017-03-11T15:55:39Z,26,45.5930783333,13.808215
2017-03-11T15:55:44Z,25,45.593135,13.8083766667
2017-03-11T15:55:49Z,25,45.5932,13.8085733333
2017-03-11T15:55:54Z,26,45.5932283333,13.8086916667
2017-03-11T15:55:59Z,24,45.59325,13.8087333333
2017-03-11T15:56:04Z,26,45.5932533333,13.8087416667
2017-03-11T15:56:09Z,25,45.5932733333,13.8087666667
2017-03-11T15:56:14Z,24,45.5932833333,13.808805
2017-03-11T15:56:19Z,22,45.59327,13.808785
2017-03-11T15:56:24Z,21,45.59325,13.8087116667
2017-03-11T15:56:29Z,19,45.59324,13.8086316667
2017-03-11T15:56:34Z,18,45.5932333333,13.8085716667
2017-03-11T15:56:39Z,20,45.59322,13.808525
2017-03-11T15:56:44Z,22,45.5931883333,13.8084283333
2017-03-11T15:56:49Z,20,45.5931583333,13.8083
2017-03-11T15:56:54Z,19,45.5931516667,13.8082533333
2017-03-11T15:56:59Z,19,45.5931433333,13.80822
2017-03-11T15:57:04Z,16,45.5931383333,13.8081566667
2017-03-11T15:57:09Z,16,45.593135,13.8080966667
2017-03-11T15:57:14Z,22,45.593155,13.8080216667
2017-03-11T15:57:19Z,26,45.593175,13.8079716667
2017-03-11T15:57:24Z,25,45.5931666667,13.8079183333
2017-03-11T15:57:29Z,27,45.5931866667,13.8079283333
2017-03-11T15:57:34Z,25,45.5932016667,13.807925
2017-03-11T15:57:39Z,27,45.5932533333,13.80793
2017-03-11T15:57:44Z,25,45.5932766667,13.8079066667
2017-03-11T15:57:49Z,28,45.5933016667,13.80789
2017-03-11T15:57:54Z,29,45.59334,13.8078533333
2017-03-11T15:57:59Z,31,45.593385,13.807845
2017-03-11T15:58:04Z,34,45.5934033333,13.8078583333
2017-03-11T15:58:09Z,35,45.593405,13.807895
2017-03-11T15:58:14Z,30,45.59344,13.8079733333
2017-03-11T15:58:19Z,27,45.5934733333,13.8079966667
2017-03-11T15:58:24Z,28,45.593475,13.8079583333
2017-03-11T15:58:29Z,29,45.5934816667,13.8079466667
2017-03-11T15:58:34Z,30,45.593505,13.80791
2017-03-11T15:58:39Z,27,45.5934983333,13.8079133333
2017-03-11T15:58:45Z,29,45.5935,13.80791
2017-03-11T15:58:50Z,25,45.5934966667,13.8078583333
2017-03-11T15:58:55Z,22,45.5934916667,13.8078316667
2017-03-11T15:59:00Z,22,45.5934933333,13.8078283333
2017-03-11T15:59:05Z,22,45.5935033333,13.8077966667
2017-03-11T15:59:10Z,23,45.5935233333,13.8077516667
2017-03-11T15:59:15Z,24,45.5935233333,13.8077516667
2017-03-11T15:59:20Z,27,45.5935233333,13.8077516667
2017-03-11T15:59:25Z,33,45.5935233333,13.8077516667
2017-03-11T15:59:30Z,32,45.5935233333,13.8077516667
2017-03-11T15:59:35Z,35,45.5935233333,13.8077516667
2017-03-11T15:59:40Z,34,45.5935233333,13.8077516667
2017-03-11T15:59:45Z,32,45.5935233333,13.8077516667
2017-03-11T15:59:50Z,32,45.5935233333,13.8077516667
2017-03-11T15:59:55Z,35,45.5935233333,13.8077516667
2017-03-11T16:00:00Z,35,45.5935233333,13.8077516667
2017-03-11T16:00:05Z,33,45.5935233333,13.8077516667
2017-03-11T16:00:10Z,32,45.5935233333,13.8077516667
2017-03-11T16:00:15Z,30,45.5935233333,13.8077516667
2017-03-11T16:00:20Z,32,45.5935233333,13.8077516667
2017-03-11T16:00:25Z,26,45.5935233333,13.8077516667
2017-03-11T16:00:30Z,25,45.5935233333,13.8077516667
2017-03-11T16:00:35Z,23,45.5935233333,13.8077516667
2017-03-11T16:00:40Z,23,45.5935233333,13.8077516667
2017-03-11T16:00:45Z,23,45.5935233333,13.8077516667
2017-03-11T16:00:50Z,24,45.5935233333,13.8077516667
2017-03-11T16:00:55Z,25,45.5935233333,13.8077516667
2017-03-11T16:01:00Z,25,45.5935233333,13.8077516667
2017-03-11T16:01:05Z,28,45.5935233333,13.8077516667
2017-03-11T16:01:10Z,33,45.5935233333,13.8077516667
2017-03-11T16:01:15Z,35,45.5935233333,13.8077516667
2017-03-11T16:01:20Z,31,45.5935233333,13.8077516667
2017-03-11T16:01:25Z,29,45.5935233333,13.8077516667
2017-03-11T16:01:30Z,29,45.5935233333,13.8077516667
2017-03-11T16:01:35Z,29,45.5935233333,13.8077516667
2017-03-11T16:01:40Z,30,45.5935233333,13.8077516667
2017-03-11T16:01:45Z,30,45.5935233333,13.8077516667
2017-03-11T16:01:50Z,34,45.5935233333,13.8077516667
2017-03-11T16:01:55Z,34,45.5935233333,13.8077516667
2017-03-11T16:02:00Z,34,45.5935233333,13.8077516667
2017-03-11T16:02:05Z,34,45.5935233333,13.8077516667
2017-03-11T16:02:10Z,29,45.5935233333,13.8077516667
2017-03-11T16:02:15Z,28,45.5935233333,13.8077516667
2017-03-11T16:02:20Z,26,45.5935233333,13.8077516667
2017-03-11T16:02:25Z,29,45.5935233333,13.8077516667
2017-03-11T16:02:30Z,28,45.5935233333,13.8077516667
2017-03-11T16:02:35Z,28,45.5935233333,13.8077516667
2017-03-11T16:02:40Z,30,45.5935233333,13.8077516667
2017-03-11T16:02:45Z,33,45.5935233333,13.8077516667
2017-03-11T16:02:50Z,35,45.5935233333,13.8077516667
2017-03-11T16:02:55Z,32,45.5935233333,13.8077516667
2017-03-11T16:03:00Z,32,45.5935233333,13.8077516667
2017-03-11T16:03:05Z,32,45.5935233333,13.8077516667
2017-03-11T16:03:10Z,31,45.5935233333,13.8077516667
2017-03-11T16:03:15Z,30,45.5935233333,13.8077516667
2017-03-11T16:03:20Z,29,45.5935233333,13.8077516667
2017-03-11T16:03:25Z,26,45.5935233333,13.8077516667
2017-03-11T16:03:30Z,27,45.5935233333,13.8077516667
2017-03-11T16:03:35Z,26,45.5935233333,13.8077516667
2017-03-11T16:03:40Z,26,45.593755,13.8077666667
2017-03-11T16:03:45Z,27,45.5937516667,13.807765
2017-03-11T16:03:50Z,22,45.5937666667,13.80772
2017-03-11T16:03:55Z,24,45.5937733333,13.8077
2017-03-11T16:04:00Z,24,45.5937633333,13.8076966667
2017-03-11T16:04:05Z,22,45.59375,13.8076533333
2017-03-11T16:04:10Z,26,45.5937333333,13.8076183333
2017-03-11T16:04:15Z,27,45.59373,13.80758
2017-03-11T16:04:20Z,31,45.5937283333,13.8075516667
2017-03-11T16:04:26Z,33,45.5937366667,13.80752
2017-03-11T16:04:31Z,37,45.593705,13.8074666667
2017-03-11T16:04:36Z,40,45.5936883333,13.8073933333
2017-03-11T16:04:41Z,39,45.59367,13.80732
2017-03-11T16:04:46Z,37,45.5936916667,13.8073233333
2017-03-11T16:04:51Z,37,45.5937033333,13.8073933333
2017-03-11T16:04:56Z,34,45.593725,13.80743
2017-03-11T16:05:01Z,36,45.5936983333,13.8074483333
2017-03-11T16:05:06Z,36,45.5936516667,13.80749
2017-03-11T16:05:11Z,34,45.5936266667,13.8074766667
2017-03-11T16:05:16Z,32,45.5936783333,13.8075166667
2017-03-11T16:05:21Z,32,45.593795,13.8075483333
2017-03-11T16:05:26Z,32,45.59385,13.8075083333
2017-03-11T16:05:31Z,28,45.5938716667,13.80748
2017-03-11T16:05:36Z,31,45.5939383333,13.807445
2017-03-11T16:05:41Z,30,45.5939533333,13.8074233333
2017-03-11T16:05:46Z,29,45.5939466667,13.8074783333
2017-03-11T16:05:51Z,28,45.5939266667,13.807495
2017-03-11T16:05:56Z,31,45.5939583333,13.8074866667
2017-03-11T16:06:01Z,30,45.5939633333,13.8074866667
2017-03-11T16:06:06Z,31,45.5939616667,13.8074866667
2017-03-11T16:06:11Z,33,45.59385,13.8074283333
2017-03-11T16:06:16Z,39,45.5938983333,13.8076
2017-03-11T16:06:21Z,37,45.5938583333,13.80763
2017-03-11T16:06:26Z,37,45.593805,13.8076583333
2017-03-11T16:06:31Z,37,45.5938116667,13.80763
2017-03-11T16:06:36Z,34,45.5938033333,13.8076283333
2017-03-11T16:06:41Z,32,45.59378,13.8076416667
2017-03-11T16:06:46Z,33,45.5937183333,13.8076616667
2017-03-11T16:06:51Z,33,45.5937066667,13.807695
2017-03-11T16:06:56Z,31,45.5937116667,13.8077116667
2017-03-11T16:07:01Z,32,45.5937666667,13.8076983333
2017-03-11T16:07:06Z,30,45.5938516667,13.8076966667
2017-03-11T16:07:11Z,27,45.5938783333,13.8076966667
2017-03-11T16:07:16Z,25,45.593905,13.80766
2017-03-11T16:07:21Z,28,45.5938883333,13.807635
2017-03-11T16:07:26Z,26,45.5939366667,13.80764
2017-03-11T16:07:31Z,26,45.5939233333,13.80764
2017-03-11T16:07:36Z,24,45.5939183333,13.8076316667
2017-03-11T16:07:41Z,27,45.593905,13.8076116667
2017-03-11T16:07:46Z,24,45.5939066667,13.8075966667
2017-03-11T16:07:51Z,23,45.5938883333,13.8075733333
2017-03-11T16:07:56Z,25,45.59387,13.8075266667
2017-03-11T16:08:01Z,23,45.5938266667,13.80752
2017-03-11T16:08:06Z,24,45.59389,13.8075966667
2017-03-11T16:08:11Z,23,45.5939316667,13.8075716667
2017-03-11T16:08:16Z,19,45.593995,13.807595
2017-03-11T16:08:21Z,18,45.5939983333,13.807605
2017-03-11T16:08:26Z,23,45.593945,13.8076433333
2017-03-11T16:08:31Z,23,45.5938716667,13.8076583333
2017-03-11T16:08:36Z,26,45.59383,13.807685
2017-03-11T16:08:41Z,25,45.5938266667,13.8076866667
2017-03-11T16:08:46Z,26,45.59381,13.8077166667
2017-03-11T16:08:51Z,28,45.5937833333,13.8077366667
2017-03-11T16:08:56Z,29,45.5937766667,13.807745
2017-03-11T16:09:01Z,28,45.59378,13.807745
2017-03-11T16:09:06Z,27,45.59379,13.8077433333
2017-03-11T16:09:11Z,28,45.5937833333,13.80775
2017-03-11T16:09:16Z,28,45.59382,13.8077733333
2017-03-11T16:09:21Z,26,45.593835,13.807755
2017-03-11T16:09:26Z,23,45.5938483333,13.8077316667
2017-03-11T16:09:32Z,22,45.5938766667,13.8077133333
2017-03-11T16:09:37Z,20,45.5938633333,13.8076766667
2017-03-11T16:09:42Z,22,45.5938633333,13.8076466667
2017-03-11T16:09:47Z,24,45.5938316667,13.8075766667
2017-03-11T16:09:52Z,24,45.5938016667,13.8074216667
2017-03-11T16:09:57Z,23,45.5937783333,13.8073533333
2017-03-11T16:10:02Z,28,45.5938083333,13.8075033333
2017-03-11T16:10:07Z,30,45.5938,13.80757
2017-03-11T16:10:12Z,29,45.593865,13.8076083333
2017-03-11T16:10:17Z,31,45.59396,13.807685
2017-03-11T16:10:22Z,32,45.5940933333,13.8077366667
2017-03-11T16:10:27Z,32,45.5941216667,13.80787
2017-03-11T16:10:32Z,33,45.5941616667,13.8079983333
2017-03-11T16:10:37Z,37,45.5941666667,13.8080633333
2017-03-11T16:10:42Z,39,45.5941533333,13.8079933333
2017-03-11T16:10:47Z,37,45.5941116667,13.8079666667
2017-03-11T16:10:52Z,36,45.5941083333,13.8079566667
2017-03-11T16:10:57Z,34,45.59416,13.8079333333
2017-03-11T16:11:02Z,31,45.594155,13.807915
2017-03-11T16:11:07Z,30,45.5941616667,13.807875
2017-03-11T16:11:12Z,30,45.5941383333,13.8079283333
2017-03-11T16:11:17Z,29,45.5941533333,13.8079733333
2017-03-11T16:11:22Z,29,45.5941533333,13.8079733333
2017-03-11T16:11:27Z,31,45.5941533333,13.8079733333
2017-03-11T16:11:32Z,33,45.5941533333,13.8079733333
2017-03-11T16:11:37Z,27,45.5940266667,13.8081033333
2017-03-11T16:11:42Z,21,45.5940333333,13.8081033333
2017-03-11T16:11:47Z,21,45.5940516667,13.808135
2017-03-11T16:11:52Z,21,45.5940516667,13.808135
2017-03-11T16:11:57Z,21,45.59411,13.80771
2017-03-11T16:12:02Z,21,45.59411,13.80771
2017-03-11T16:12:07Z,21,45.59411,13.80771
2017-03-11T16:12:12Z,22,45.59411,13.80771
2017-03-11T16:12:17Z,22,45.59411,13.80771
2017-03-11T16:12:22Z,23,45.59411,13.80771
2017-03-11T16:12:27Z,21,45.59411,13.80771
2017-03-11T16:12:32Z,19,45.59411,13.80771
2017-03-11T16:12:37Z,18,45.59411,13.80771
2017-03-11T16:12:42Z,19,45.59411,13.80771
2017-03-11T16:12:47Z,20,45.59411,13.80771
2017-03-11T16:12:52Z,19,45.59411,13.80771
2017-03-11T16:12:57Z,19,45.59411,13.80771
2017-03-11T16:13:02Z,19,45.59411,13.80771
2017-03-11T16:13:07Z,21,45.59411,13.80771
2017-03-11T16:13:12Z,21,45.59411,13.80771
2017-03-11T16:13:17Z,20,45.59411,13.80771
2017-03-11T16:13:22Z,18,45.59411,13.80771
2017-03-11T16:13:27Z,17,45.59411,13.80771
2017-03-11T16:13:32Z,17,45.59411,13.80771
2017-03-11T16:13:37Z,20,45.59411,13.80771
2017-03-11T16:13:42Z,22,45.59411,13.80771
2017-03-11T16:13:47Z,20,45.5943816667,13.8077883333
2017-03-11T16:13:52Z,23,45.5941683333,13.80753
2017-03-11T16:13:57Z,25,45.5941016667,13.8075983333
2017-03-11T16:14:02Z,23,45.5941416667,13.8077966667
2017-03-11T16:14:07Z,19,45.5942233333,13.8078433333
2017-03-11T16:14:12Z,21,45.5942183333,13.8078766667
2017-03-11T16:14:17Z,24,45.594255,13.80791
2017-03-11T16:14:22Z,26,45.594305,13.8079383333
2017-03-11T16:14:27Z,27,45.5942666667,13.808085
2017-03-11T16:14:32Z,26,45.5942666667,13.808085
2017-03-11T16:14:37Z,24,45.5942733333,13.8081533333
2017-03-11T16:14:42Z,25,45.594335,13.8080566667
2017-03-11T16:14:47Z,27,45.5943783333,13.80808
2017-03-11T16:14:52Z,25,45.5943783333,13.80808
2017-03-11T16:14:57Z,24,45.5943783333,13.80808
2017-03-11T16:15:02Z,27,45.5943783333,13.80808
2017-03-11T16:15:07Z,28,45.5943783333,13.80808
2017-03-11T16:15:12Z,27,45.5940083333,13.8078966667
2017-03-11T16:15:18Z,27,45.594,13.8079283333
2017-03-11T16:15:23Z,26,45.594,13.8079283333
2017-03-11T16:15:28Z,24,45.594,13.8079283333
2017-03-11T16:15:33Z,28,45.594,13.8079283333
2017-03-11T16:15:38Z,29,45.594,13.8079283333
2017-03-11T16:15:43Z,28,45.594,13.8079283333
2017-03-11T16:15:48Z,30,45.594,13.8079283333
2017-03-11T16:15:53Z,31,45.594,13.8079283333
2017-03-11T16:15:58Z,31,45.594,13.8079283333
2017-03-11T16:16:03Z,31,45.594,13.8079283333
2017-03-11T16:16:08Z,30,45.594,13.8079283333
2017-03-11T16:16:13Z,29,45.594,13.8079283333
2017-03-11T16:16:18Z,28,45.594,13.8079283333
2017-03-11T16:16:23Z,27,45.594,13.8079283333
2017-03-11T16:16:28Z,31,45.594,13.8079283333
2017-03-11T16:16:33Z,27,45.594,13.8079283333
2017-03-11T16:16:38Z,29,45.594,13.8079283333
2017-03-11T16:16:43Z,29,45.594,13.8079283333
2017-03-11T16:16:48Z,29,45.594,13.8079283333
2017-03-11T16:16:53Z,28,45.594,13.8079283333
2017-03-11T16:16:58Z,26,45.594,13.8079283333
2017-03-11T16:17:03Z,25,45.594,13.8079283333
2017-03-11T16:17:08Z,29,45.594,13.8079283333
2017-03-11T16:17:13Z,29,45.594,13.8079283333
2017-03-11T16:17:18Z,28,45.594,13.8079283333
2017-03-11T16:17:23Z,29,45.594,13.8079283333
2017-03-11T16:17:28Z,25,45.594,13.8079283333
2017-03-11T16:17:33Z,28,45.594,13.8079283333
2017-03-11T16:17:38Z,24,45.594,13.8079283333
2017-03-11T16:17:43Z,22,45.594,13.8079283333
2017-03-11T16:17:48Z,20,45.594,13.8079283333
2017-03-11T16:17:53Z,24,45.594,13.8079283333
2017-03-11T16:17:58Z,28,45.594,13.8079283333
2017-03-11T16:18:03Z,26,45.594,13.8079283333
2017-03-11T16:18:08Z,26,45.594,13.8079283333
2017-03-11T16:18:13Z,27,45.594,13.8079283333
2017-03-11T16:18:18Z,27,45.594,13.8079283333
2017-03-11T16:18:23Z,24,45.594,13.8079283333
2017-03-11T16:18:28Z,26,45.594,13.8079283333
2017-03-11T16:18:33Z,26,45.594,13.8079283333
2017-03-11T16:18:38Z,29,45.594,13.8079283333
2017-03-11T16:18:43Z,32,45.594,13.8079283333
2017-03-11T16:18:48Z,32,45.594,13.8079283333
2017-03-11T16:18:53Z,29,45.594,13.8079283333
2017-03-11T16:18:58Z,26,45.594,13.8079283333
2017-03-11T16:19:03Z,25,45.594,13.8079283333
2017-03-11T16:19:08Z,24,45.594,13.8079283333
2017-03-11T16:19:13Z,25,45.594,13.8079283333
2017-03-11T16:19:18Z,26,45.594,13.8079283333
2017-03-11T16:19:23Z,26,45.594,13.8079283333
2017-03-11T16:19:28Z,25,45.594,13.8079283333
2017-03-11T16:19:33Z,25,45.594,13.8079283333
2017-03-11T16:19:38Z,24,45.594,13.8079283333
2017-03-11T16:19:43Z,22,45.594,13.8079283333
2017-03-11T16:19:48Z,22,45.594,13.8079283333
2017-03-11T16:19:53Z,25,45.594,13.8079283333
2017-03-11T16:19:58Z,24,45.594,13.8079283333
2017-03-11T16:20:03Z,26,45.594,13.8079283333
2017-03-11T16:20:08Z,25,45.594,13.8079283333
2017-03-11T16:20:13Z,23,45.594,13.8079283333
2017-03-11T16:20:18Z,22,45.594,13.8079283333
2017-03-11T16:20:23Z,23,45.594,13.8079283333
2017-03-11T16:20:28Z,25,45.594,13.8079283333
2017-03-11T16:20:33Z,22,45.594,13.8079283333
2017-03-11T16:20:38Z,21,45.594,13.8079283333
2017-03-11T16:20:43Z,22,45.594,13.8079283333
2017-03-11T16:20:48Z,23,45.594,13.8079283333
2017-03-11T16:20:53Z,20,45.594,13.8079283333
2017-03-11T16:20:58Z,21,45.594,13.8079283333
2017-03-11T16:21:03Z,21,45.594,13.8079283333
2017-03-11T16:21:08Z,24,45.594,13.8079283333
2017-03-11T16:21:13Z,25,45.594,13.8079283333
2017-03-11T16:21:18Z,24,45.594,13.8079283333
2017-03-11T16:21:23Z,25,45.594,13.8079283333
2017-03-11T16:21:28Z,24,45.594,13.8079283333
2017-03-11T16:21:33Z,24,45.594,13.8079283333
2017-03-11T16:21:39Z,24,45.594,13.8079283333
2017-03-11T16:21:44Z,26,45.594,13.8079283333
2017-03-11T16:21:49Z,25,45.594,13.8079283333
2017-03-11T16:21:54Z,28,45.594,13.8079283333
2017-03-11T16:21:59Z,30,45.594,13.8079283333
2017-03-11T16:22:04Z,30,45.594,13.8079283333
2017-03-11T16:22:09Z,28,45.594,13.8079283333
2017-03-11T16:22:14Z,28,45.594,13.8079283333
2017-03-11T16:22:19Z,32,45.594,13.8079283333
2017-03-11T16:22:24Z,32,45.594,13.8079283333
2017-03-11T16:22:29Z,31,45.594,13.8079283333
2017-03-11T16:22:34Z,31,45.594,13.8079283333
2017-03-11T16:22:39Z,31,45.594,13.8079283333
2017-03-11T16:22:44Z,29,45.594,13.8079283333
2017-03-11T16:22:49Z,29,45.594,13.8079283333
2017-03-11T16:22:54Z,28,45.594,13.8079283333
2017-03-11T16:22:59Z,25,45.594,13.8079283333
2017-03-11T16:23:04Z,25,45.594,13.8079283333
2017-03-11T16:23:09Z,25,45.594,13.8079283333
2017-03-11T16:23:14Z,25,45.594,13.8079283333
2017-03-11T16:23:19Z,22,45.594,13.8079283333
2017-03-11T16:23:24Z,23,45.594,13.8079283333
2017-03-11T16:23:29Z,23,45.594,13.8079283333
2017-03-11T16:23:34Z,24,45.594,13.8079283333
2017-03-11T16:23:39Z,25,45.594,13.8079283333
2017-03-11T16:23:44Z,24,45.594,13.8079283333
2017-03-11T16:23:49Z,25,45.594,13.8079283333
2017-03-11T16:23:54Z,22,45.594,13.8079283333
2017-03-11T16:23:59Z,26,45.594,13.8079283333
2017-03-11T16:24:04Z,25,45.594,13.8079283333
2017-03-11T16:24:09Z,25,45.594,13.8079283333
2017-03-11T16:24:14Z,28,45.594,13.8079283333
2017-03-11T16:24:19Z,29,45.594,13.8079283333
2017-03-11T16:24:24Z,32,45.594,13.8079283333
2017-03-11T16:24:29Z,32,45.594,13.8079283333
2017-03-11T16:24:34Z,31,45.594,13.8079283333
2017-03-11T16:24:39Z,33,45.594,13.8079283333
2017-03-11T16:24:44Z,36,45.594,13.8079283333
2017-03-11T16:24:49Z,35,45.594,13.8079283333
2017-03-11T16:24:54Z,36,45.594,13.8079283333
2017-03-11T16:24:59Z,34,45.594,13.8079283333
2017-03-11T16:25:04Z,35,45.594,13.8079283333
2017-03-11T16:25:09Z,33,45.594,13.8079283333
2017-03-11T16:25:14Z,31,45.594,13.8079283333
2017-03-11T16:25:19Z,31,45.594,13.8079283333
2017-03-11T16:25:24Z,25,45.594,13.8079283333
2017-03-11T16:25:29Z,26,45.594,13.8079283333
2017-03-11T16:25:34Z,28,45.594,13.8079283333
2017-03-11T16:25:39Z,26,45.594,13.8079283333
2017-03-11T16:25:44Z,25,45.594,13.8079283333
2017-03-11T16:25:49Z,26,45.594,13.8079283333
2017-03-11T16:25:54Z,26,45.594,13.8079283333
2017-03-11T16:25:59Z,26,45.594,13.8079283333
2017-03-11T16:26:04Z,32,45.594,13.8079283333
2017-03-11T16:26:09Z,37,45.594,13.8079283333
2017-03-11T16:26:14Z,36,45.594,13.8079283333
2017-03-11T16:26:19Z,38,45.594,13.8079283333
2017-03-11T16:26:24Z,44,45.594,13.8079283333
2017-03-11T16:26:29Z,43,45.594,13.8079283333
2017-03-11T16:26:34Z,40,45.5943533333,13.80657
2017-03-11T16:26:39Z,39,45.594745,13.8069833333
2017-03-11T16:26:44Z,38,45.594995,13.8067983333
2017-03-11T16:26:49Z,38,45.59511,13.8066133333
2017-03-11T16:26:54Z,36,45.59511,13.8066133333
2017-03-11T16:26:59Z,38,45.59511,13.8066133333
2017-03-11T16:27:04Z,31,45.59511,13.8066133333
2017-03-11T16:27:09Z,26,45.59511,13.8066133333
2017-03-11T16:27:14Z,25,45.59511,13.8066133333
